# s_x s_a s_y II_00 II_01 II_11 Psi
0 0 0.432271986 0 0 0 2.264130809
0 0 0.444140226 0 0 0 2.389804971
0 0 0.456096903 0 0 0 2.520255415
0 0 0.468142601 0 0 0 2.655623253
0 0 0.48027791 0 0 0 2.796033043
0 0 0.49250342 0 0 0 2.941598528
0 0 0.504819729 0 0 0 3.092400957
0 0 0.517227434 0 0 0 3.248504337
0 0 0.529727138 0 0 0 3.409997594
0 0 0.542319447 0 0 0 3.576933588
0 0 0.55500497 0 0 0 3.749265328
0 0 0.56778432 0 0 0 3.927196543
0 0 0.580658114 0 0 0 4.110925642
0 0 0.593626971 0 0 0 4.300599423
0 0 0.606691515 0 0 0 4.496360597
0 0 0.619852372 0 0 0 4.698286635
0 0 0.633110174 0 0 0 4.906501285
0 0 0.646465555 0 0 0 5.121156442
0 0 0.659919153 0 0 0 5.34243196
0 0 0.673471608 0 0 0 5.570497462
0 0 0.687123567 0 0 0 5.805499717
0 0 0.700875678 0 0 0 6.04758176
0 0 0.714728594 0 0 0 6.296862536
0 0 0.72868297 0 0 0 6.553469103
0 0 0.742739468 0 0 0 6.81752022
0 0 0.75689875 0 0 0 7.089150387
0 0 0.771161485 0 0 0 7.368503006
0 0 0.785528343 0 0 0 7.65563267
0 0 0.8 0 0 0 7.950661505
0 0 0 -2000 0 0 0.2118372696
0 0 0 -1946.669069 0 0 0.1982104972
0 0 0 -1894.058826 0 0 0.1952892384
0 0 0 -1842.169272 0 0 0.1876775905
0 0 0 -1791.000405 0 0 0.1767631428
0 0 0 -1740.552227 0 0 0.1708216233
0 0 0 -1690.824738 0 0 0.1657352769
0 0 0 -1641.817936 0 0 0.1603779998
0 0 0 -1593.531823 0 0 0.155448523
0 0 0 -1545.966398 0 0 0.1508443617
0 0 0 -1499.121661 0 0 0.1466675005
0 0 0 -1452.997613 0 0 0.1427235562
0 0 0 -1407.594253 0 0 0.1391370683
0 0 0 -1362.911581 0 0 0.1359159526
0 0 0 -1318.949597 0 0 0.1330171523
0 0 0 -1275.708301 0 0 0.1304442722
0 0 0 -1233.187694 0 0 0.1281751087
0 0 0 -1191.387775 0 0 0.1262127436
0 0 0 -1150.308545 0 0 0.1245407203
0 0 0 -1109.950002 0 0 0.1231452377
0 0 0 -1070.312148 0 0 0.1220145069
0 0 0 -1031.394982 0 0 0.1211293022
0 0 0 -993.1985046 0 0 0.1204725317
0 0 0 -955.7227152 0 0 0.1200333888
0 0 0 -918.9676141 0 0 0.1198032477
0 0 0 -882.9332012 0 0 0.119762703
0 0 0 -847.6194766 0 0 0.1198995869
0 0 0 -813.0264403 0 0 0.1201800391
0 0 0 -779.1540922 0 0 0.1206329631
0 0 0 -746.0024323 0 0 0.1212368942
0 0 0 -713.5714607 0 0 0.1219812332
0 0 0 -681.8611774 0 0 0.1228542578
0 0 0 -650.8715824 0 0 0.1238469762
0 0 0 -620.6026756 0 0 0.1249482109
0 0 0 -591.054457 0 0 0.1261452453
0 0 0 -562.2269267 0 0 0.127429869
0 0 0 -534.1200847 0 0 0.1287973558
0 0 0 -506.7339309 0 0 0.1302401057
0 0 0 -480.0684654 0 0 0.1317449504
