# s_x s_a s_y II_00 II_01 II_11 Psi
0 0 -0.4370810337 0 0 0 0.8143037319
0 0 -0.4319580529 0 0 0 0.7885584358
0 0 -0.4267931496 0 0 0 0.7660737748
0 0 -0.4215860191 0 0 0 0.7431264219
0 0 -0.4163363548 0 0 0 0.7214332625
0 0 -0.4110438482 0 0 0 0.7007159636
0 0 -0.4057081887 0 0 0 0.6810637003
0 0 -0.4003290639 0 0 0 0.662931657
0 0 -0.3949061593 0 0 0 0.6447738342
0 0 -0.3894391586 0 0 0 0.6276353043
0 0 -0.3839277432 0 0 0 0.6114176949
0 0 -0.3783715927 0 0 0 0.5960896618
0 0 -0.3727703847 0 0 0 0.581623979
0 0 -0.3671237946 0 0 0 0.5679247678
0 0 -0.3614314958 0 0 0 0.5549731178
0 0 -0.3556931599 0 0 0 0.5426454491
0 0 -0.3499084561 0 0 0 0.5308996998
0 0 -0.3440770517 0 0 0 0.5195344357
0 0 -0.3381986118 0 0 0 0.5086356166
0 0 -0.3322727996 0 0 0 0.4981589006
0 0 -0.326299276 0 0 0 0.488148016
0 0 -0.3202776998 0 0 0 0.4786100716
0 0 -0.3142077277 0 0 0 0.469716369
0 0 -0.3080890144 0 0 0 0.4609170336
0 0 -0.3019212121 0 0 0 0.4494097616
0 0 -0.2957039713 0 0 0 0.4380545987
0 0 -0.2894369398 0 0 0 0.4270178608
0 0 -0.2831197637 0 0 0 0.4162225124
0 0 -0.2767520865 0 0 0 0.4058821961
0 0 -0.2703335497 0 0 0 0.3960654481
0 0 -0.2638637926 0 0 0 0.3866561177
0 0 -0.2573424522 0 0 0 0.3777250767
0 0 -0.2507691632 0 0 0 0.3691982291
0 0 -0.244143558 0 0 0 0.3609099538
0 0 -0.237465267 0 0 0 0.352869986
0 0 -0.230733918 0 0 0 0.345149774
0 0 -0.2239491366 0 0 0 0.3377700023
0 0 -0.2171105462 0 0 0 0.3306861835
0 0 -0.2102177678 0 0 0 0.3238148587
0 0 -0.2032704201 0 0 0 0.3170650364
0 0 -0.1962681193 0 0 0 0.3103981617
0 0 -0.1892104795 0 0 0 0.3038237578
0 0 -0.1820971121 0 0 0 0.2972460758
0 0 -0.1749276265 0 0 0 0.2907663317
0 0 -0.1677016294 0 0 0 0.2844696319
0 0 -0.1604187253 0 0 0 0.2783573228
0 0 -0.1530785161 0 0 0 0.2724103481
0 0 -0.1456806014 0 0 0 0.2666343959
0 0 -0.1382245782 0 0 0 0.2608677221
0 0 -0.1307100413 0 0 0 0.2548231085
0 0 -0.1231365827 0 0 0 0.2485623422
0 0 -0.1155037922 0 0 0 0.2423671031
0 0 -0.107811257 0 0 0 0.2364910028
0 0 -0.1000585617 0 0 0 0.230915334
0 0 -0.0922452885 0 0 0 0.2257127314
0 0 -0.084371017 0 0 0 0.2208734459
0 0 -0.0764353243 0 0 0 0.2164185213
0 0 -0.0684377849 0 0 0 0.2123294287
0 0 -0.0603779706 0 0 0 0.2086051181
0 0 -0.0522554509 0 0 0 0.2053379623
0 0 -0.0440697925 0 0 0 0.2025291657
0 0 -0.0358205594 0 0 0 0.1999787403
0 0 -0.0275073132 0 0 0 0.1977464955
0 0 -0.0191296126 0 0 0 0.1959189847
0 0 -0.010687014 0 0 0 0.1945291698
0 0 -0.0021790707 0 0 0 0.1935842733
0 0 0.006394666 0 0 0 0.1931385179
0 0 0.015034649 0 0 0 0.1932045746
0 0 0.023741332 0 0 0 0.1937483597
0 0 0.032515173 0 0 0 0.1947530188
0 0 0.041356631 0 0 0 0.1962514863
0 0 0.05026617 0 0 0 0.1983417112
0 0 0.059244254 0 0 0 0.2010888252
0 0 0.068291353 0 0 0 0.2045568774
0 0 0.077407938 0 0 0 0.2087988498
0 0 0.086594482 0 0 0 0.2138698106
0 0 0.095851463 0 0 0 0.2198246218
0 0 0.105179359 0 0 0 0.2267285312
0 0 0.114578654 0 0 0 0.2346619683
0 0 0.124049833 0 0 0 0.2437196169
0 0 0.133593384 0 0 0 0.2540114865
0 0 0.143209799 0 0 0 0.265642464
0 0 0.15289957 0 0 0 0.2787166685
0 0 0.162663196 0 0 0 0.2933396743
0 0 0.172501177 0 0 0 0.3096504074
0 0 0.182414014 0 0 0 0.3278545902
0 0 0.192402214 0 0 0 0.3480894622
0 0 0.202466287 0 0 0 0.370531586
0 0 0.212606743 0 0 0 0.3953018618
0 0 0.222824098 0 0 0 0.4226024281
0 0 0.233118869 0 0 0 0.4526221946
0 0 0.243491578 0 0 0 0.4855881961
0 0 0.253942749 0 0 0 0.5217536883
0 0 0.264472908 0 0 0 0.5612938071
0 0 0.275082586 0 0 0 0.6044896121
0 0 0.285772316 0 0 0 0.6514468292
0 0 0.296542635 0 0 0 0.702354534
0 0 0.307394083 0 0 0 0.7552466398
0 0 0.318327201 0 0 0 0.8130321072
0 0 0.329342536 0 0 0 0.8751404144
0 0 0.340440638 0 0 0 0.9428807752
0 0 0.351622057 0 0 0 1.016051344
0 0 0.362887351 0 0 0 1.09496614
0 0 0.374237077 0 0 0 1.179931492
0 0 0.385671798 0 0 0 1.271259437
0 0 0.39719208 0 0 0 1.369368745
0 0 0.408798489 0 0 0 1.474471344
0 0 0.4204916 0 0 0 1.586908017
0 0 0.432271986 0 0 0 1.707088058
0 0 0.444140226 0 0 0 1.835358563
0 0 0.456096903 0 0 0 1.972054044
0 0 0.468142601 0 0 0 2.117489197
0 0 0.48027791 0 0 0 2.272064429
0 0 0.49250342 0 0 0 2.43599586
0 0 0.504819729 0 0 0 2.609532009
0 0 0.517227434 0 0 0 2.793037111
0 0 0.529727138 0 0 0 2.986009967
0 0 0.542319447 0 0 0 3.187970675
0 0 0.55500497 0 0 0 3.412658608
0 0 0.56778432 0 0 0 3.640323386
0 0 0.580658114 0 0 0 3.754375925
0 0 0.593626971 0 0 0 3.997789461
0 0 0.606691515 0 0 0 4.254111071
0 0 0.619852372 0 0 0 4.523830808
0 0 0.633110174 0 0 0 4.807550088
0 0 0.646465555 0 0 0 5.106451089
0 0 0.659919153 0 0 0 5.420606971
0 0 0.673471608 0 0 0 5.750743358
0 0 0.687123567 0 0 0 6.097504012
0 0 0.700875678 0 0 0 6.461402677
0 0 0.714728594 0 0 0 6.842763632
0 0 0.72868297 0 0 0 7.241648244
0 0 0.742739468 0 0 0 7.658705965
0 0 0.75689875 0 0 0 8.094609045
0 0 0.771161485 0 0 0 8.549175843
0 0 0.785528343 0 0 0 9.010049375
0 0 0.8 0 0 0 9.50279192
0 0 0 -120 0 0 0.5863330457
0 0 0 -116.8001441 0 0 0.5668152458
0 0 0 -113.6435296 0 0 0.54758192
0 0 0 -110.5301563 0 0 0.5295275226
0 0 0 -107.4600243 0 0 0.5127551358
0 0 0 -104.4331336 0 0 0.4971792236
0 0 0 -101.4494843 0 0 0.4827140815
0 0 0 -98.50907617 0 0 0.4688593642
0 0 0 -95.61190937 0 0 0.4555982048
0 0 0 -92.75798387 0 0 0.442909754
0 0 0 -89.94729967 0 0 0.4307507747
0 0 0 -87.17985676 0 0 0.4190481112
0 0 0 -84.45565515 0 0 0.4077634543
0 0 0 -81.77469483 0 0 0.3969380779
0 0 0 -79.13697581 0 0 0.3865706281
0 0 0 -76.54249809 0 0 0.3766895965
0 0 0 -73.99126165 0 0 0.3672608176
0 0 0 -71.48326652 0 0 0.3582845195
0 0 0 -69.01851268 0 0 0.3497636931
0 0 0 -66.59700014 0 0 0.341695052
0 0 0 -64.21872889 0 0 0.334037814
0 0 0 -61.88369893 0 0 0.326686577
0 0 0 -59.59191027 0 0 0.3196178972
0 0 0 -57.34336291 0 0 0.3128201306
0 0 0 -55.13805684 0 0 0.3062975656
0 0 0 -52.97599207 0 0 0.3000540889
0 0 0 -50.8571686 0 0 0.2940892843
0 0 0 -48.78158642 0 0 0.2883867356
0 0 0 -46.74924553 0 0 0.282923151
0 0 0 -44.76014594 0 0 0.2776761148
0 0 0 -42.81428764 0 0 0.2726476167
0 0 0 -40.91167065 0 0 0.2678329482
0 0 0 -39.05229494 0 0 0.2632261782
0 0 0 -37.23616053 0 0 0.2588241999
0 0 0 -35.46326742 0 0 0.2546221849
0 0 0 -33.7336156 0 0 0.2506111587
0 0 0 -32.04720508 0 0 0.2467829324
0 0 0 -30.40403585 0 0 0.2431294801
0 0 0 -28.80410792 0 0 0.2396454461
0 0 0 -27.24742129 0 0 0.236327802
0 0 0 -25.73397595 0 0 0.2331716865
0 0 0 -24.2637719 0 0 0.2301667037
0 0 0 -22.83680915 0 0 0.2273050597
0 0 0 -21.4530877 0 0 0.2246733939
0 0 0 -20.11260754 0 0 0.2220914553
0 0 0 -18.81536868 0 0 0.2196464516
0 0 0 -17.56137111 0 0 0.2173485797
0 0 0 -16.35061484 0 0 0.2151990319
0 0 0 -15.18309986 0 0 0.2131987325
0 0 0 -14.05882618 0 0 0.2113397121
0 0 0 -12.97779379 0 0 0.2096108179
0 0 0 -11.9400027 0 0 0.2080061385
0 0 0 -10.94545291 0 0 0.2065186619
0 0 0 -9.994144408 0 0 0.2051433293
0 0 0 -9.086077204 0 0 0.2038742792
0 0 0 -8.221251295 0 0 0.2027049078
0 0 0 -7.399666682 0 0 0.2016289335
0 0 0 -6.621323364 0 0 0.200640334
0 0 0 -5.886221341 0 0 0.1997340108
0 0 0 -5.194360614 0 0 0.198905337
0 0 0 -4.545741183 0 0 0.1981505798
0 0 0 -3.940363047 0 0 0.1974649562
0 0 0 -3.378226206 0 0 0.1968438353
0 0 0 -2.859330661 0 0 0.1962836274
0 0 0 -2.383676411 0 0 0.1957811365
0 0 0 -1.951263457 0 0 0.1953333386
0 0 0 -1.562091798 0 0 0.1949375592
0 0 0 -1.216161434 0 0 0.1945917235
0 0 0 -0.9134723661 0 0 0.1942937488
0 0 0 -0.6540245935 0 0 0.1940417687
0 0 0 -0.4378181163 0 0 0.1938342152
0 0 0 -0.2648529346 0 0 0.1936697421
0 0 0 -0.1351290482 0 0 0.1935473198
0 0 0 -0.04864645737 0 0 0.1934661507
0 0 0 -0.00540516193 0 0 0.1934257002
0 0 0 0.00540516193 0 0 0.1934156015
0 0 0 0.04864645737 0 0 0.1933752627
0 0 0 0.1351290482 0 0 0.1932948521
0 0 0 0.2648529346 0 0 0.1931749054
0 0 0 0.4378181163 0 0 0.1930162207
0 0 0 0.6540245935 0 0 0.1928198393
0 0 0 0.9134723661 0 0 0.1925871263
0 0 0 1.216161434 0 0 0.1923197931
0 0 0 1.562091798 0 0 0.1920196308
0 0 0 1.951263457 0 0 0.1916887186
0 0 0 2.383676411 0 0 0.1913294715
0 0 0 2.859330661 0 0 0.1909445109
0 0 0 3.378226206 0 0 0.1905367177
0 0 0 3.940363047 0 0 0.1901095134
0 0 0 4.545741183 0 0 0.1896666757
0 0 0 5.194360614 0 0 0.1892118468
0 0 0 5.886221341 0 0 0.1887483591
0 0 0 6.621323364 0 0 0.1882807711
0 0 0 7.399666682 0 0 0.187812696
0 0 0 8.221251295 0 0 0.1873477782
0 0 0 9.086077204 0 0 0.1868933799
0 0 0 9.994144408 0 0 0.1864555359
0 0 0 10.94545291 0 0 0.1860381153
0 0 0 11.9400027 0 0 0.1856456089
0 0 0 12.97779379 0 0 0.1852833035
0 0 0 14.05882618 0 0 0.1849554436
0 0 0 15.18309986 0 0 0.1846665726
0 0 0 16.35061484 0 0 0.1844203989
0 0 0 17.56137111 0 0 0.1842222055
0 0 0 18.81536868 0 0 0.1840737687
0 0 0 20.11260754 0 0 0.1839778302
0 0 0 21.4530877 0 0 0.1839452158
0 0 0 22.83680915 0 0 0.1839808392
0 0 0 24.2637719 0 0 0.1840903688
0 0 0 25.73397595 0 0 0.1842799997
0 0 0 27.24742129 0 0 0.184562194
0 0 0 28.80410792 0 0 0.1849465525
0 0 0 30.40403585 0 0 0.1854413313
0 0 0 32.04720508 0 0 0.1860490764
0 0 0 33.7336156 0 0 0.1867692965
0 0 0 35.46326742 0 0 0.1875944156
0 0 0 37.23616053 0 0 0.1884866417
0 0 0 39.05229494 0 0 0.1894840743
0 0 0 40.91167065 0 0 0.1905739891
0 0 0 42.81428764 0 0 0.1917637293
0 0 0 44.76014594 0 0 0.193048718
0 0 0 46.74924553 0 0 0.1944340147
0 0 0 48.78158642 0 0 0.1959239456
0 0 0 50.8571686 0 0 0.1975208825
0 0 0 52.97599207 0 0 0.1992265701
0 0 0 55.13805684 0 0 0.2010428173
0 0 0 57.34336291 0 0 0.2029685919
0 0 0 59.59191027 0 0 0.2050082163
0 0 0 61.88369893 0 0 0.2071758927
0 0 0 64.21872889 0 0 0.2094981107
0 0 0 66.59700014 0 0 0.2119977918
0 0 0 69.01851268 0 0 0.2146970552
0 0 0 71.48326652 0 0 0.2175781406
0 0 0 73.99126165 0 0 0.2206109176
0 0 0 76.54249809 0 0 0.2237599044
0 0 0 79.13697581 0 0 0.2270154203
