# s_x s_a s_y II_00 II_01 II_11 Psi
0 -0.1097585694 0 0 0 0 0.005450521124
0 -0.1021913427 0 0 0 0 0.005136511237
0 -0.09489437413 0 0 0 0 0.00487925763
0 -0.08786766362 0 0 0 0 0.004668320327
0 -0.08111121121 0 0 0 0 0.004495607962
0 -0.07462501689 0 0 0 0 0.004354322573
0 -0.06840908067 0 0 0 0 0.004238723133
0 -0.06246340255 0 0 0 0 0.004145102275
0 -0.05678798252 0 0 0 0 0.004070389197
0 -0.05138282059 0 0 0 0 0.004011570591
0 -0.04624791676 0 0 0 0 0.003965706698
0 -0.04138327102 0 0 0 0 0.003929288923
0 -0.03678888338 0 0 0 0 0.003900310306
