# s_x s_a s_y II_00 II_01 II_11 Psi
0 0.1800256745 0 0 0 0 0.06426397056
0 0.1900252241 0 0 0 0 0.0654894559
0 0.2002950318 0 0 0 0 0.06691234359
0 0.2108350975 0 0 0 0 0.06859128874
0 0.2216454214 0 0 0 0 0.07038728265
0 0.2327260033 0 0 0 0 0.0725024477
0 0.2440768434 0 0 0 0 0.07497395603
0 0.2556979415 0 0 0 0 0.07787045134
0 0.2675892978 0 0 0 0 0.08126615112
0 0.2797509121 0 0 0 0 0.08525366754
0 0.2921827846 0 0 0 0 0.08990457713
0 0.3048849151 0 0 0 0 0.0952514543
0 0.3178573037 0 0 0 0 0.1014708669
0 0.3310999505 0 0 0 0 0.1084142795
0 0.3446128553 0 0 0 0 0.116187221
0 0.3583960182 0 0 0 0 0.1248288151
0 0.3724494392 0 0 0 0 0.1348938432
0 0.3867731183 0 0 0 0 0.1466643932
0 0.4013670555 0 0 0 0 0.1604315291
0 0.4162312508 0 0 0 0 0.1764614561
0 0.4313657042 0 0 0 0 0.1950663695
0 0.4467704157 0 0 0 0 0.2167921077
0 0.4624453853 0 0 0 0 0.2423904939
0 0.478390613 0 0 0 0 0.272532952
0 0.4946060988 0 0 0 0 0.3076178271
0 0.5110918427 0 0 0 0 0.3488216039
0 0.5278478447 0 0 0 0 0.399494339
0 0.5448741048 0 0 0 0 0.4635417397
0 0.5621706229 0 0 0 0 0.5462903069
0 0.5797373992 0 0 0 0 0.6533241997
0 0.5975744336 0 0 0 0 0.7893237459
0 0.615681726 0 0 0 0 0.9649006352
0 0.6340592766 0 0 0 0 1.102105882
0 0.6527070853 0 0 0 0 1.294626322
0 0.671625152 0 0 0 0 1.496740605
0 0.6908134769 0 0 0 0 1.719046201
0 0.7102720598 0 0 0 0 1.88756318
0 0.7300009009 0 0 0 0 2.090061408
0 0.75 0 0 0 0 2.314825827
0 0 -0.5 0 0 0 7.692856263
0 0 -0.4953951491 0 0 0 5.597022447
0 0 -0.4907521649 0 0 0 7.208345717
0 0 -0.4860707669 0 0 0 6.594921219
0 0 -0.481350673 0 0 0 6.176990457
0 0 -0.4765915991 0 0 0 5.995708703
0 0 -0.4717932592 0 0 0 5.81558432
0 0 -0.4669553658 0 0 0 3.454873701
0 0 -0.4620776292 0 0 0 5.412039633
0 0 -0.457159758 0 0 0 1.341821064
0 0 -0.4522014589 0 0 0 3.135033525
0 0 -0.4472024368 0 0 0 3.030657485
0 0 -0.4421623948 0 0 0 2.927706708
0 0 -0.4370810337 0 0 0 2.826295334
0 0 -0.4319580529 0 0 0 2.725490895
0 0 -0.4267931496 0 0 0 4.906485483
0 0 -0.4215860191 0 0 0 2.52450165
0 0 -0.4163363548 0 0 0 2.424845537
0 0 -0.4110438482 0 0 0 2.32670454
0 0 -0.4057081887 0 0 0 2.230085139
0 0 -0.4003290639 0 0 0 2.135224107
0 0 -0.3949061593 0 0 0 2.042380664
0 0 -0.3894391586 0 0 0 1.91537496
0 0 -0.3839277432 0 0 0 3.468875478
0 0 -0.3783715927 0 0 0 3.281163752
0 0 -0.3727703847 0 0 0 3.147849328
0 0 -0.3671237946 0 0 0 1.634068092
